"","plot.index","mod","OM","P","Kppm","Mgppm","Cappm","pH","CEC","K","Mg","Ca","C","N","C.N","summalpha.light","summalpha.l","summalpha.o","summalpha.r"
"48",21,"d",0.0707734152734858,-0.419462999664051,-0.677551509084451,-1.36214275317954,-1.09068187841969,-0.52235807922872,-1.71064090358862,1.33096801678577,-0.100308243107762,-0.34171937792736,0.096182084484093,0.215010235068306,-0.362479082043665,-0.857345336838799,0.896596454319685,-0.214936253592836,0.294589598489243
"49",22,"a",-1.8767340083591,-0.419462999664051,-1.38780536468451,0.41172302907505,0.930500960082479,1.86089045090789,-0.629224841149432,-0.228366215864508,0.854682022282982,1.56452000386644,-1.92046247694705,-2.16731741082851,0.150389843386446,0.806662618385848,-1.05908345917096,-0.214936253592836,0.978626719461435
"50",22,"b",-1.56683330656711,-1.00916017731612,-1.55516216450011,0.523254899218379,1.34181731768595,1.93768707637304,-0.0213216213119973,-1.0509419966784,0.356098436449721,1.66786222335375,-1.52013036978735,-1.56162871723157,-0.487842834790702,0.889616916543846,-1.48428998320418,-0.214936253592836,0.978626719461435
"51",22,"c",-1.8767340083591,-1.00916017731612,-1.44288906295874,-0.0603289392493497,1.24513172078573,1.93768707637304,-0.23555986906364,-0.731852339477945,-0.0687326276288858,1.72635071374921,-1.92046247694705,-1.96063842259462,-0.362479082043665,2.62741727490741,-1.48428998320418,-0.214936253592836,-0.219553056043862
"52",22,"d",-0.712885339873515,-0.419462999664051,-0.583860994820846,1.30275486322865,0.833815363182268,0.844297564777283,-0.0213216213119973,-0.34131816158141,1.34942662012843,0.799003563864649,-0.738386978874802,-0.47957232448474,-0.836609659348358,-0.195349858059007,0.399174881533311,-0.214936253592836,0.516189148364758
"53",23,"a",0.626788150616708,-2.01725416099042,-0.491800253875575,-1.36214275317954,-1.09068187841969,-0.766436893794045,1.4086758503579,-1.6751758371234,-1.8416451094612,-1.47232852438493,0.637766499366348,0.33225435958575,0.956204423092764,0.848412678889184,0.466702665932962,-0.214936253592836,0.978626719461435
"54",23,"b",-0.3001020689476,-2.01725416099042,-0.630497108834802,-1.36214275317954,-1.09068187841969,-0.52235807922872,-1.71064090358862,1.37527792074245,-0.100308243107762,-0.34171937792736,-0.308162545313666,-0.546991891758917,0.550319841251296,0.633734131643853,1.37118012191568,-0.214936253592836,0.978626719461435
"55",23,"c",0.738538365468202,-1.00916017731612,-0.138306931013453,-1.79510183456825,-1.50199823602316,-1.15418871950856,1.65619080560354,-1.6751758371234,-2.05805485385313,-1.66503967595754,0.752335830461722,0.377432828566677,1.14858390875483,1.91287799994061,0.596623721948377,-0.214936253592836,-0.418750941764607
"56",23,"d",-0.227159816076885,-2.01725416099042,-1.12194889559216,-1.36214275317954,-1.09068187841969,-0.643041381467006,-1.71064090358862,1.03859869114784,-0.0844779941048332,-0.337086852445827,-0.244943228118489,-0.435762994604735,0.479705579046595,1.48847557353119,0.108182281653566,-0.214936253592836,-0.252011171933894
"16",24,"a",2.44321851632212,2.18642214533662,1.44261330900265,-0.318962119764456,-0.57248455209909,-1.02187221543358,1.39248109331507,-0.591765777021652,-1.32558461661262,-1.24548461870394,2.44334123830482,1.7460210249371,2.56102512047184,-1.41794487141366,1.41992458521711,-0.214936253592836,-0.558007296986026
"17",24,"b",1.89617242956034,-0.419462999664051,0.737091004851111,-0.519925734196701,-0.798848278382483,-1.02187221543358,1.45637537738357,-1.0509419966784,-1.46831733284263,-1.36661031426581,1.8938200096573,1.53378486122261,1.51451521524144,-1.79225735479968,0.780404621587333,-0.214936253592836,-1.05622207517207
